2016-04-11 18:49:28.810694, cache hit
2016-04-11 18:49:33.937490, cache hit
2016-04-11 18:49:39.028303, cache hit
2016-04-11 18:49:44.386297, cache hit
2016-04-11 18:49:49.525688, cache hit
2016-04-11 18:49:54.634331, cache hit
2016-04-11 18:49:59.907350, cache hit
2016-04-11 18:50:05.019108, cache hit
2016-04-11 18:50:10.100603, cache hit
2016-04-11 18:50:15.263449, cache hit
2016-04-11 18:50:20.289391, cache hit
2016-04-11 18:50:25.326755, cache hit
2016-04-11 18:50:30.373857, cache hit
2016-04-11 18:50:38.450490, cache hit
2016-04-11 18:50:43.560278, cache hit
2016-04-11 18:50:48.629084, cache hit
2016-04-11 18:50:53.836886, cache hit
2016-04-11 18:50:58.917556, cache hit
2016-04-11 18:51:03.968502, cache hit
2016-04-11 18:51:09.005123, cache hit
2016-04-11 18:51:14.052653, cache hit
2016-04-11 18:51:19.096986, cache hit
2016-04-11 18:51:24.173298, cache hit
2016-04-11 18:51:29.292813, cache hit
2016-04-11 18:51:34.401032, cache hit
2016-04-11 18:51:39.489089, cache hit
2016-04-11 18:51:44.587034, cache hit
2016-04-11 18:51:49.670335, cache hit
2016-04-11 18:51:54.764999, cache hit
2016-04-11 18:51:59.834988, cache hit
2016-04-11 18:52:04.898030, cache hit
2016-04-11 18:52:09.949238, cache hit
2016-04-11 18:52:15.026778, cache hit
2016-04-11 18:52:20.082573, cache hit
2016-04-11 18:52:25.153134, cache hit
2016-04-11 18:52:30.262758, cache hit
2016-04-11 18:52:35.333585, cache hit
2016-04-11 18:52:40.394791, cache hit
2016-04-11 18:52:45.480743, cache hit
2016-04-11 18:52:50.565518, cache hit
2016-04-11 18:52:55.619960, cache hit
2016-04-11 18:53:00.694530, cache hit
2016-04-11 18:53:05.853472, cache hit
2016-04-11 18:53:10.982219, cache hit
2016-04-11 18:53:16.051823, cache hit
2016-04-11 18:53:21.096298, cache hit
2016-04-11 18:53:26.146198, cache hit
2016-04-11 18:53:31.217588, cache hit
2016-04-11 18:53:36.344219, cache hit
2016-04-11 18:53:41.484447, cache hit
2016-04-11 18:53:46.670789, cache hit
2016-04-11 18:53:51.874710, cache hit
2016-04-11 18:53:56.998080, cache hit
2016-04-11 18:54:02.212797, cache hit
2016-04-11 18:54:07.326155, cache hit
2016-04-11 18:54:12.649753, cache hit
2016-04-11 18:54:17.736976, cache hit
2016-04-11 18:54:22.988310, cache hit
2016-04-11 18:54:28.134061, cache hit
2016-04-11 18:54:33.223946, cache hit
2016-04-11 18:54:38.270192, cache hit
2016-04-11 18:54:43.302681, cache hit
2016-04-11 18:54:48.335452, cache hit
2016-04-11 18:54:53.386385, cache hit
2016-04-11 18:54:58.624566, cache hit
2016-04-11 18:55:03.827963, cache hit
2016-04-11 18:55:08.987773, cache hit
2016-04-11 18:55:14.107227, cache hit
2016-04-11 18:55:19.252059, cache hit
2016-04-11 18:55:24.507747, cache hit
2016-04-11 18:55:29.648613, cache hit
2016-04-11 18:55:34.836924, cache hit
2016-04-11 18:55:40.166352, cache hit
2016-04-11 18:55:45.349104, cache hit
2016-04-11 18:55:50.463365, cache hit
2016-04-11 18:55:55.718440, cache hit
2016-04-11 18:56:00.849647, cache hit
2016-04-11 18:56:06.014246, cache hit
2016-04-11 18:56:11.141492, cache hit
2016-04-11 18:56:16.274100, cache hit
2016-04-11 18:56:21.363804, cache hit
