2016-04-11 18:01:48.962995, cache hit
2016-04-11 18:01:54.128843, cache hit
2016-04-11 18:01:59.210763, cache hit
2016-04-11 18:02:04.263578, cache hit
2016-04-11 18:02:49.242388, cache hit
2016-04-11 18:02:55.147716, cache hit
2016-04-11 18:03:00.234379, cache hit
2016-04-11 18:03:05.310847, cache hit
2016-04-11 18:03:10.393105, cache hit
2016-04-11 18:03:15.473385, cache hit
2016-04-11 18:03:20.620780, cache hit
2016-04-11 18:03:25.728854, cache hit
2016-04-11 18:03:30.846099, cache hit
2016-04-11 18:03:35.940750, cache hit
2016-04-11 18:03:41.018509, cache hit
2016-04-11 18:03:46.126917, cache hit
2016-04-11 18:03:51.272509, cache hit
2016-04-11 18:03:56.356606, cache hit
2016-04-11 18:04:01.469032, cache hit
2016-04-11 18:04:07.217307, cache hit
2016-04-11 18:04:12.267328, cache hit
2016-04-11 18:04:17.345820, cache hit
2016-04-11 18:04:22.413658, cache hit
2016-04-11 18:04:27.469852, cache hit
2016-04-11 18:04:32.547991, cache hit
2016-04-11 18:04:37.594147, cache hit
2016-04-11 18:04:42.644917, cache hit
2016-04-11 18:04:47.736666, cache hit
2016-04-11 18:04:52.816947, cache hit
2016-04-11 18:04:57.876147, cache hit
2016-04-11 18:05:02.932588, cache hit
2016-04-11 18:05:08.000608, cache hit
2016-04-11 18:05:13.039969, cache hit
2016-04-11 18:05:18.074498, cache hit
2016-04-11 18:05:23.134628, cache hit
2016-04-11 18:05:28.180647, cache hit
2016-04-11 18:05:33.240571, cache hit
2016-04-11 18:05:38.282699, cache hit
2016-04-11 18:05:43.324016, cache hit
2016-04-11 18:05:48.375492, cache hit
2016-04-11 18:05:53.406238, cache hit
2016-04-11 18:05:58.433733, cache hit
2016-04-11 18:06:03.474496, cache hit
2016-04-11 18:06:08.503353, cache hit
2016-04-11 18:06:13.547361, cache hit
2016-04-11 18:06:18.581087, cache miss
2016-04-11 18:06:23.837819, cache hit
2016-04-11 18:06:28.913167, cache hit
2016-04-11 18:06:33.961260, cache hit
2016-04-11 18:06:39.003277, cache hit
2016-04-11 18:06:44.037260, cache hit
2016-04-11 18:06:49.089443, cache hit
2016-04-11 18:06:54.134750, cache hit
2016-04-11 18:06:59.215252, cache hit
2016-04-11 18:07:04.428566, cache hit
2016-04-11 18:07:09.476028, cache hit
2016-04-11 18:07:14.530000, cache hit
2016-04-11 18:07:19.561816, cache hit
2016-04-11 18:07:24.656084, cache hit
2016-04-11 18:07:29.716957, cache hit
2016-04-11 18:07:34.842441, cache hit
2016-04-11 18:07:39.888417, cache hit
2016-04-11 18:07:44.955159, cache hit
2016-04-11 18:08:43.696255, cache hit
2016-04-11 18:08:50.812817, cache hit
2016-04-11 18:08:58.116940, cache hit
2016-04-11 18:09:05.169904, cache hit
2016-04-11 18:09:12.229426, cache hit
2016-04-11 18:09:19.288164, cache hit
2016-04-11 18:09:26.468423, cache hit
2016-04-11 18:09:33.489674, cache hit
2016-04-11 18:09:40.810985, cache hit
2016-04-11 18:09:48.018987, cache hit
2016-04-11 18:09:55.134948, cache hit
2016-04-11 18:10:02.158933, cache hit
2016-04-11 18:10:09.178923, cache hit
2016-04-11 18:10:16.241878, cache hit
2016-04-11 18:10:23.282408, cache hit
2016-04-11 18:10:30.314341, cache hit
